country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pitcairn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,6.880067272,7.046109458,7.257493107,7.626077015,7.907881001,7.943009567,8.032696193,8.166969204,8.624109047,9.100351604,9.358227862,9.548425687,9.972167532,10.07078172,10.30140398,11.05399497,11.63953794,12.11180005,12.37392267,12.55469674,13.05705575,11.4145997,11.63999372,11.53549914,11.75004055,11.98488475,12.10877443,12.36385369,11.7979891,11.17016554,9.636806895,9.474639285,9.340444451,9.199420817,8.761493469,9.032723968,9.343764385,9.143668047,8.520610819,8.271701392,7.875842074,7.912304858,7.766173342,7.980185568,7.988454823,7.954155601,8.382828583,8.26421315,8.270767149,7.810876601,8.287696297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,0.925855671,1.020434893,1.04216276,1.122100663,1.234848403,1.303180948,1.338857779,1.412161731,1.491455771,1.682790514,1.756861311,1.87864827,2.080119991,2.237567174,2.283454628,2.320317296,2.4021622,2.401416039,2.372237938,2.58155904,2.75732777,2.762288557,2.953114239,3.036679621,2.91933555,2.750849749,3.06440827,3.170580977,3.315508226,4.153361717,4.250912408,4.416736634,4.82775665,4.66771724,4.719798903,5.127930103,4.988505639,5.212764197,5.662190353,6.283830668,6.091240351,6.055794247,6.410089131,5.854301933,6.01254637,6.193609691,5.587546549,5.737097172,5.4869264,5.386543182,4.904311763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3.737920782,3.157640642,3.411890318,100.1370399,93.52235572,86.10567515,79.27026902,78.19478546,76.69421607,71.81120022,69.81485411,77.42153794,83.44747357,88.51274915,68.89604275,67.28283231,60.31913843,54.94235822,55.36860997,70.6331833,59.10509009,52.32766338,44.96578334,36.75733396,36.44289451,33.70687797,33.64680555,27.37399756,26.98982347,31.14620679,24.85353576,36.59635914,54.89440207,62.51136163,61.03631534,61.47543436,62.10311033,68.61994212,59.03245947,55.10905996,58.76400483,49.92952963,45.62677335,55.32262178,62.06937698,63.1874356,57.98689475,57.0668165,48.70206152,41.37884274,40.09833259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,0.218690699,0.244408315,0.258152697,0.310764197,0.330233203,0.384945967,0.443508606,0.505302508,0.495464855,0.496214424,0.690332745,0.701749909,0.732309642,0.80348944,0.882447117,0.997662501,1.290332261,1.317079209,1.444765206,1.822141739,1.596444675,1.514511062,1.639876542,1.675972464,1.816636308,1.775546184,1.891427168,2.0228211,2.280006484,2.313104076,2.372417219,2.75584957,2.71307539,2.704181345,2.944002576,3.174654858,3.247853319,3.344845493,3.516130101,3.258958812,4.093458045,4.248965397,4.151698597,4.035275576,4.035501188,4.51625268,4.661871528,4.899058555,4.940390873,5.082500436,5.16152366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,2.903532761,3.009154531,3.426595859,3.708900522,3.821270134,4.135981722,4.375605253,4.728971938,5.073838684,5.579839426,5.930202664,6.145423387,6.404391524,6.947248991,7.169611613,7.636707439,8.147901202,8.238282504,8.871761304,8.89561453,8.855271773,8.871585918,8.72361416,8.900985023,8.365882793,8.551260456,8.847829576,9.233546361,9.211707192,9.237416415,6.844885455,5.93530343,5.34073445,5.258983036,5.059345905,5.603394519,5.61339591,5.093895127,4.569124984,4.022479632,4.054506967,4.328656246,4.187281375,4.375354927,4.366713078,4.394088872,4.726338304,4.663950028,4.383449075,3.728429376,3.664555545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russia,7.498654374,7.633591789,7.913976236,8.391277092,8.834061517,9.289621079,9.739238365,10.12302065,10.35409802,10.73065715,11.22968003,11.85497515,12.40498362,12.85542683,13.26736233,13.86380787,14.31001448,14.70477289,15.11247346,15.1373385,15.62711409,15.22600314,15.40588075,15.51686341,15.54498221,16.64434757,16.5682985,17.14150985,17.4935188,17.02840141,15.89549953,15.27668486,14.36909459,13.18441682,11.5701013,11.17949456,10.99145683,10.52452842,10.33241149,10.44693374,10.61594912,10.65854383,10.70318054,11.07690138,11.10699781,11.23126521,11.63309628,11.63649419,11.98271761,11.00363332,12.17571588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,,,0.028656463,0.027807591,0.011732151,0.014799774,0.01325609,0.011790304,0.015598023,0.016138378,0.015649987,0.01612138,0.016545936,0.016923984,0.017255466,0.040094596,0.059008665,0.057083992,0.059752843,0.059266071,0.095579644,0.112543293,0.110615763,0.122890054,0.108261496,0.101300678,0.094028483,0.092324423,0.100101553,0.096750303,0.095927471,0.091784172,0.098873524,0.107222347,0.109708409,0.109930106,0.108663877,0.103635176,0.09240437,0.088489028,0.084667516,0.081510694,0.079266717,0.076993775,0.076510514,0.057380533,0.055923874,0.057394733,0.05424447,0.055828854,0.055911118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,0.133434015,0.161812298,0.15709528,0.183157807,0.207776788,0.231096685,0.196951095,0.192028091,0.214337211,0.209849076,0.206059073,0.253699399,0.250575184,0.248024261,0.221246354,0.390140961,0.314581628,0.528639365,0.692468161,0.617559861,0.638643753,0.660286753,0.729422687,0.728063096,0.726494907,0.724365225,0.721551102,0.718091267,0.714044907,0.755315297,0.772848629,0.767160603,0.783523618,0.776967848,0.726020329,0.784514166,0.776612206,0.768487361,0.760618406,0.795422325,0.789204886,0.804976217,0.801174309,0.839189986,0.856988631,0.87477414,0.87221417,0.889982366,0.887378146,0.884498075,0.881212869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,0.171203561,0.170373583,0.170611409,0.11414459,0.171166265,0.169745228,0.166762682,0.162632878,0.210588787,0.204530347,0.199194169,0.146016407,0.143050354,0.186991352,0.22877489,0.223239654,0.347349682,0.337017548,0.367728995,0.357374919,0.425960347,0.454916719,0.483915724,0.549110441,0.503766802,0.529599815,0.483970823,0.473148805,0.42923608,0.419527079,0.410505496,0.402209622,0.394477318,0.387102712,0.379850397,0.372585037,0.365264613,0.357986862,0.35090819,0.344225793,0.338037491,0.357898162,0.402485347,0.445831476,0.487877357,0.504514421,0.544191349,0.535922709,0.527571337,0.564050498,0.598559829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,0.662308135,0.85630425,1.450683636,1.555848145,1.524585033,0.881617765,1.293559815,4.964984389,5.46091254,6.372430173,7.846189936,9.919794034,11.14488349,14.36420774,14.18002342,11.34551038,13.0918073,14.40952811,13.25583876,14.98568391,17.28199072,16.80664247,14.20719353,13.60476229,12.4142973,13.05835187,14.7783282,13.17884715,13.46135743,13.05871151,13.50316734,16.06163511,16.60989126,17.7485654,17.05433981,12.77494665,13.77200585,11.36763421,10.78389426,11.56543017,14.81188552,14.36964959,15.20645942,14.65197595,17.05015534,16.53858332,17.447964,15.42881971,15.9822462,16.07615522,16.92060908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,0.27188975,0.260002178,0.253027392,0.260519574,0.271512279,0.48333962,0.476065768,0.188001328,0,0.123845273,0.319560964,0.31978029,0.333028978,0.343691042,0.398043361,0.539403179,0.361277364,0.44580021,0.510083907,0.549369753,0.619004434,0.592929693,0.534487542,0.447805233,0.546489441,0.429476416,0.414620884,0.370773664,0.402239302,0.525947303,0.439499356,0.45897419,0.452676899,0.453985725,0.479094469,0.417526723,0.435295683,0.370299135,0.379434873,0.399310605,0.414270689,0.443734387,0.453614553,0.486730894,0.498992753,0.538942505,0.428725159,0.464937483,0.461633711,0.483059267,0.56767635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.415045856,3.786734918,3.636624675,3.807639603,4.435206326,4.765452923,5.027063599,3.48269319,3.887784656,4.200974416,4.519796804,4.863690464,5.343477041,5.077285886,5.465792571,5.313369797,5.271222677,4.681853617,4.662841401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia and Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia excluding Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,0.165302918,0.161282046,0.157557007,0.154171747,0.151034587,0.148043471,0.145042194,0.567826194,0.624515055,0.813504169,0.861077491,0.971645614,1.015152302,1.369413416,1.406540134,1.263289146,1.954860494,1.517877519,1.554721485,1.307392192,1.515847497,1.497572118,2.246664873,2.435891758,2.940947714,2.8525738,3.341211759,1.600240271,1.991643454,2.274324939,2.201450956,2.526480761,2.550554032,2.622724985,5.434948952,5.714359927,6.597266847,7.17629366,8.057697298,6.729497354,6.825046943,9.007918739,8.342014616,8.830519668,7.680690399,8.27022563,8.774885086,8.137035068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,0.326895997,0.130361335,0.144526633,0.161360365,0.130419256,0.118961944,0.124519248,0.102952331,0.153900273,0.434778967,0.336531151,0.304136253,0.252306684,0.19683041,0.186583767,0.184274551,0.155345879,0.173196396,0.234970374,0.219288179,0.192509362,0.214485344,0.167737673,0.204327979,0.178389657,0.187437913,0.185361633,0.133086234,0.119050247,0.095121416,0.097616508,0.117471656,0.054361214,0.054811851,0.073051131,0.073364127,0.081833124,0.084319596,0.076974214,0.072818868,0.102660277,0.13205231,0.135093694,0.137983913,0.129573769,0.106013432,0.137654069,0.115790411,0.118255775,0.113719001,0.117482591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,0.852872896,1.238614889,1.479336351,1.898180673,2.016986988,1.346059,0.351188602,1.559765597,2.711496927,3.538295853,8.779073066,7.852526786,10.33070649,9.680333216,9.855335147,10.84711931,13.10555806,12.21247228,14.14566693,15.20559071,13.01712429,10.89906678,11.80232068,13.54692214,12.6181277,12.33621227,12.6585298,11.54676872,12.53337129,14.22730052,15.55944659,15.29973721,15.75290459,16.61556276,19.30653383,13.52960291,15.46207034,18.86128859,15.23105404,13.02175926,12.50257274,12.44340974,11.71233261,7.618604765,6.843890705,7.115879149,6.983366799,3.896273284,4.114440755,5.007368436,2.657862567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,7.815144952,8.364662999,8.802042663,9.146478454,9.416125077,9.086920227,8.959127474,8.873106844,9.219181994,9.718847427,11.05885205,11.50788894,11.51514877,11.45928937,11.48401734,11.90000329,12.23992512,12.47705862,12.46238615,12.01929982,12.05048058,11.82163235,11.61824725,11.55543136,11.86957251,11.63880146,11.65520369,11.5042659,11.26720238,10.84778156,10.09967538,9.274108325,8.462893301,7.55184266,7.39666108,7.85046852,7.699526608,7.536881516,7.700169318,7.518861025,6.90275731,7.278343963,7.257179056,7.300549325,7.160088597,7.233132478,7.178985153,6.738570282,6.901654456,6.215614863,6.607508917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.418820263,6.742750988,6.806643562,7.325109369,7.584457357,8.026467519,7.675086813,7.683364794,7.184088964,7.625116196,7.742774178,7.771158218,7.880375256,7.924575925,8.093731154,8.055444436,8.511828196,7.563256326,7.55127245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,0.087050798,0.113132061,0.110269886,0.107480391,0.130952381,0.179487179,0.174603175,0.218543046,0.238095238,0.232067511,0.251680644,0.287032744,0.319175483,0.368867577,0.355300983,0.304415583,0.312017687,0.389807029,0.290972689,0.496275677,0.447866454,0.572471841,0.494125622,0.565530333,0.548167854,0.559146824,0.556328234,0.566556984,0.538502962,0.535969773,0.521225397,0.506746322,0.492577248,0.467909148,0.444317497,0.452669817,0.440364702,0.42849567,0.416983281,0.414961761,0.403687502,0.410090934,0.398820971,0.404341381,0.393213385,0.382428171,0.371980676,0.398799573,0.388067132,0.377772478,0.374742016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,0.029913435,0.030507358,0.036019947,0.033972063,0.04383458,0.041627483,0.042807163,0.067904784,0.044735997,0.045724024,0.060072468,0.051277861,0.063880393,0.070870276,0.085471613,0.121985641,0.10624432,0.158516298,0.099459907,0.080027153,0.126484149,0.041681072,0.108755318,0.143379223,0.111376181,0.134825295,0.145001497,0.154617979,0.155019167,0.145657445,0.002778094,0.000556814,0.001681088,0.001692722,0.001696424,0.001685902,,,,,0.069873996,0.066123289,0.073415653,0.072121011,0.070453284,0.069299414,0.067349151,0.069273543,0.068218889,0.065132664,0.065231488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,5.629051599,5.725707047,5.772039401,5.838210973,6.196698447,6.472667818,6.314548735,6.422741585,6.45956891,6.534145155,6.654888318,7.294587551,7.234083195,7.115962578,7.057259988,7.20602784,7.327089106,7.402268494,7.302103865,7.718014363,7.856101802,8.6273645,9.170623962,9.302943963,9.809658409,9.828723711,9.806766751,9.545995955,9.745863561,9.483255351,9.063547759,9.188038655,8.405987126,8.647372569,8.852466117,8.536373093,8.502692148,8.660250638,8.55278692,8.405596029,8.234447518,7.991048988,7.555187225,8.165662922,9.043477623,8.287456989,8.789515823,9.082425042,9.427960373,10.12824343,9.177268721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1.608662827,1.746522469,1.932845675,1.872234041,2.027568701,2.214715675,2.395649682,2.639909728,2.935168149,2.897267117,3.459985409,3.766081583,4.196813607,4.445121365,4.898274162,5.082135266,5.492821097,5.359871426,5.438430403,5.477095848,5.73362207,5.489488321,5.525648675,5.365757474,5.188722823,5.229620872,4.935691725,4.935244711,5.136520329,5.839380077,5.627403916,5.793787606,5.987668069,5.596145622,5.939618144,6.130604687,5.905986144,6.365923957,6.582258254,7.068002606,7.30749422,7.304999803,7.602854664,7.637238997,7.942453804,8.144403925,7.951434228,8.030690436,7.293088758,6.315138402,5.852169145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,0.225406724,0.227903915,0.244549775,0.236400112,0.207378597,0.237029169,0.231939457,0.25097442,0.269692055,0.35147052,0.286508919,0.248118874,0.263555482,0.269673771,0.210656914,0.204697144,0.19315116,0.198106332,0.230798235,0.252556262,0.220251305,0.259479968,0.284010194,0.304682713,0.23533062,0.237727075,0.215684057,0.237553758,0.199829284,0.198290277,0.217626438,0.231585117,0.285009389,0.273481879,0.29897275,0.318001077,0.379049841,0.407291187,0.419356753,0.458675419,0.542026557,0.54142153,0.575273236,0.55028812,0.610095096,0.58670256,0.585034346,0.614418971,0.580791088,0.620715977,0.609237667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,0.147921713,0.147190134,0.154010943,0.170077914,0.183842381,0.234367605,0.249190985,0.293143751,0.278723059,0.3659315,0.413353439,0.412527149,0.43252376,0.423471407,0.430157888,0.311046951,0.267101237,0.262441438,0.22981102,0.231114485,0.234729491,0.220598401,0.224255861,0.221556193,0.192611517,0.217540059,0.221157,0.170335807,0.24090209,0.182606559,0.263773873,0.2493312,0.214559896,0.12779211,0.190250053,0.191940592,0.173487613,0.214701915,0.181422022,0.191887235,0.203470696,0.228763606,0.284958808,0.311233555,0.381532112,0.350443336,0.367321241,0.390491087,0.382117945,0.4190638,0.415146789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
